category,aspect_ratio,method,pipeline,mean_mse,median_mse,std_mse,mean_psnr,median_psnr,mean_ssim,median_ssim,std_ssim,n
architecture,square,simple_resize,instagram_standard,36.246644375857336,35.55711191129401,2.0941043528542247,32.54288336419129,32.62153882245935,0.9798929682738481,0.9800815332695364,0.00122781406220921,3
architecture,square,simple_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
architecture,very_tall,padding_resize,instagram_high_quality,3950.3413991769544,4081.380453246457,241.58790202144914,12.170009023769007,12.022732806635512,0.5215067102228749,0.4936409913074837,0.050851180807782885,3
architecture,very_tall,padding_resize,instagram_landscape,3905.060946883097,4034.504147233653,244.5076389256497,12.220347882210326,12.072901946358591,0.5161508937844658,0.4885280742231704,0.05006537854110188,3
architecture,very_tall,padding_resize,instagram_low_quality,3944.7222477518676,4079.470791037952,245.66307621988446,12.176399328534444,12.02476532934611,0.5206613048666783,0.492714881935208,0.05071681850101443,3
architecture,very_tall,padding_resize,instagram_square,3947.2580546029567,4079.1068587105615,239.75340583795344,12.17332393972542,12.025152783651166,0.5209055960893937,0.4932631023888369,0.05064680423694007,3
architecture,very_tall,padding_resize,instagram_standard,3947.2580546029567,4079.1068587105615,239.75340583795344,12.17332393972542,12.025152783651166,0.5209055960893937,0.4932631023888369,0.05064680423694007,3
architecture,very_tall,padding_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
architecture,very_tall,simple_resize,instagram_high_quality,21.725839239445207,22.017083904892548,3.7244126327522324,34.80480247023222,34.70320563392871,0.9941782576818046,0.9942823403427258,0.00019331251951300885,3
architecture,very_tall,simple_resize,instagram_landscape,96.44545381801555,98.35417752629172,10.899999175211248,28.30695512200025,28.20287549860284,0.9440294674125486,0.9455232834426368,0.0031849716289931583,3
architecture,very_tall,simple_resize,instagram_low_quality,31.362801021185792,31.625506973022404,5.000369566652427,33.20424555394172,33.1304286466597,0.9900229429515338,0.9899154328418484,0.00030946665432740855,3
architecture,very_tall,simple_resize,instagram_square,28.630530025910684,28.62642261088249,4.724219160394778,33.60246569627146,33.56313282403666,0.9912316564200699,0.9913152784520916,0.00028519708315301583,3
architecture,very_tall,simple_resize,instagram_standard,28.630530025910684,28.62642261088249,4.724219160394778,33.60246569627146,33.56313282403666,0.9912316564200699,0.9913152784520916,0.00028519708315301583,3
architecture,very_tall,simple_resize,preprocessing_only,4.874125514403292,4.901337448559671,0.10734611433646496,41.25254253330068,41.22765756906118,0.9969904374631336,0.9970524565688984,0.0002522000013431976,3
architecture,very_wide,padding_resize,instagram_high_quality,3998.717326268326,3632.883527560764,695.5234214423298,12.15308413902313,12.528288865252923,0.5266289287325644,0.5346800954584664,0.016755939832372963,3
architecture,very_wide,padding_resize,instagram_landscape,3943.9255095606677,3563.596175491898,699.9797350503326,12.214654931643347,12.611918766961306,0.5143753600722396,0.5228233969677998,0.015006690971195648,3
